symbol	base	module	count	status_counts	resolved_ea	example_ea	example_line
GUWP@TRANS	GUWP	TRANS	2	direct:2	0x0000EA52	0x00005BEB	CODE:00005BEB                 ldf     @GUWP@TRANS,r1
HANMENL@DIAG	HANMENL	DIAG	2	direct:2	0x00000A78	0x00000ACE	CODE:00000ACE                 bu      HANMENL@DIAG
HARDCOL3@COLLA	HARDCOL3	COLLA	2	direct:2	0x000022A9	0x0000228B	CODE:0000228B                 blt     HARDCOL3@COLLA
HELI_ABORT	HELI_ABORT		2	direct:2	0x0000E570	0x0000AD56	CODE:0000AD56                 sti     r0,@HELI_ABORT
HIGHEST_ROADY_X@INFIN	HIGHEST_ROADY_X	INFIN	2	direct:2	0x0000E42A	0x00008254	CODE:00008254                 stf     r7,@HIGHEST_ROADY_X@INFIN ; STPF
HMSTAND@DIAG	HMSTAND	DIAG	2	direct:2	0x00000A6A	0x00000A65	CODE:00000A65                 be      HMSTAND@DIAG
HM_NOTDOWN@DIAG	HM_NOTDOWN	DIAG	2	direct:2	0x00000ABB	0x00000AAA	CODE:00000AAA                 bne     HM_NOTDOWN@DIAG
HM_WT@DIAG	HM_WT	DIAG	2	direct:2	0x00000AAF	0x00000AA5	CODE:00000AA5                 blt     HM_WT@DIAG
INFIN_POLYGONSI@INFIN	INFIN_POLYGONSI	INFIN	2	direct:2	0x000083BB	0x00008299	CODE:00008299                 ldi     @INFIN_POLYGONSI@INFIN,ar0
INIT_COLLA_OBJS@SMOKE	INIT_COLLA_OBJS	SMOKE	2	direct:2	0x0000866E	0x000086E1	CODE:000086E1                 call    INIT_COLLA_OBJS@SMOKE
INIT_SPARK_KILL@SMOKE	INIT_SPARK_KILL	SMOKE	2	direct:2	0x000086A3	0x000085D8	CODE:000085D8                 be      INIT_SPARK_KILL@SMOKE
INPUT_BITS@COMP	INPUT_BITS	COMP	2	direct:2	0x0000A2DB	0x0000A363	CODE:0000A363                 call    INPUT_BITS@COMP
INSERTCOINSI@COIN	INSERTCOINSI	COIN	2	direct:2	0x00007480	0x000074D0	CODE:000074D0                 ldi     @INSERTCOINSI@COIN,ar2
INSERT_COINSXM@COIN	INSERT_COINSXM	COIN	2	direct:2	0x000075F5	0x000075DE	CODE:000075DE                 be      INSERT_COINSXM@COIN
ISOFF@DIAG	ISOFF	DIAG	2	direct:2	0x0000C831	0x00000946	CODE:00000946                 ldine   @ISOFF@DIAG,ar2
itoaX@FONT1A	itoaX	FONT1A	2	direct:2	0x0000A7C4	0x0000A7CF	CODE:0000A7CF                 bud     itoaX@FONT1A
J765@BACKGRND	J765	BACKGRND	2	direct:2	0x000044A9	0x000044A5	CODE:000044A5                 bu      J765@BACKGRND
JAJA5@DIAG	JAJA5	DIAG	2	direct:2	0x00000A9D	0x00000A92	CODE:00000A92                 bne     JAJA5@DIAG
JSUB@BONUS	JSUB	BONUS	2	direct:2	0x000039BF	0x00003A02	CODE:00003A02                 call    JSUB@BONUS
KILLALLP@MPROC	KILLALLP	MPROC	2	direct:2	0x0000A8FE	0x0000A905	CODE:0000A905                 bne     KILLALLP@MPROC
KILSFX3@SND	KILSFX3	SND	2	direct:2	0x000091F6	0x000091EE	CODE:000091EE                 bu      KILSFX3@SND
KKDAK@CUSA	KKDAK	CUSA	2	direct:2	0x00004E9D	0x00004E97	CODE:00004E97                 be      KKDAK@CUSA
KKLL@AUDITS	KKLL	AUDITS	2	direct:2	0x000014DF	0x000014D8	CODE:000014D8                 bne     KKLL@AUDITS
L14@LINE	L14	LINE	2	direct:2	0x0000AC9D	0x0000AC6D	CODE:0000AC6D                 bgt     L14@LINE
L78G@COLLA	L78G	COLLA	2	direct:2	0x0000242D	0x000023FA	CODE:000023FA                 bne     L78G@COLLA
LINEBUFFERI@COMP	LINEBUFFERI	COMP	2	direct:2	0x0000A2DA	0x0000A2F4	CODE:0000A2F4                 ldi     @LINEBUFFERI@COMP,ar2 ; alts: PUTC@COMP
LOCTEMPER_MATI	LOCTEMPER_MATI		2	direct:2	0x0000004A	0x000096E9	CODE:000096E9                 ldi     @LOCTEMPER_MATI,r3
loc_38CB	loc_38CB		2	direct:2	0x000038CB	0x000038D5	CODE:000038D5                 ldi     @loc_38CB,ar6
loc_436D	loc_436D		2	direct:2	0x0000436D	0x00004383	CODE:00004383                 ldi     @loc_436D,ar6
loc_4376	loc_4376		2	direct:2	0x00004376	0x00003AD9	CODE:00003AD9                 ldi     @loc_4376,ar5
LOIVAL@INFIN	LOIVAL	INFIN	2	direct:2	0x00008260	0x0000827B	CODE:0000827B                 cmpi    @LOIVAL@INFIN,r2
LOOP2@FONT1A	LOOP2	FONT1A	2	direct:2	0x0000A7B4	0x0000A7B1	CODE:0000A7B1                 be      LOOP2@FONT1A
LOOPA@INFIN	LOOPA	INFIN	2	direct:2	0x0000843F	0x00008441	CODE:00008441                 bne     LOOPA@INFIN
LYTL@AUDITS	LYTL	AUDITS	2	direct:2	0x000014F8	0x0000153C	CODE:0000153C                 bu      LYTL@AUDITS
MAKE_NOCOLL@ROADKILL	MAKE_NOCOLL	ROADKILL	2	direct:2	0x00006AD1	0x00006AB1	CODE:00006AB1                 callne  MAKE_NOCOLL@ROADKILL
MAKE_TIME@HSTDP	MAKE_TIME	HSTDP	2	direct:2	0x00003788	0x0000374A	CODE:0000374A                 call    MAKE_TIME@HSTDP
MAPPAL13@MAP	MAPPAL13	MAP	2	direct:2	0x0000E88D	0x00005FF3	CODE:00005FF3                 stf     r0,@MAPPAL13@MAP
MAPPAL24@MAP	MAPPAL24	MAP	2	direct:2	0x0000E88E	0x00005FFA	CODE:00005FFA                 stf     r0,@MAPPAL24@MAP
MASBX@COMMQ	MASBX	COMMQ	2	direct:2	0x000076EE	0x000076E5	CODE:000076E5                 bne     MASBX@COMMQ
MESSADDX@COMMQ	MESSADDX	COMMQ	2	direct:2	0x000076DC	0x000076D0	CODE:000076D0                 bne     MESSADDX@COMMQ
MKVFXSND@PLYR	MKVFXSND	PLYR	2	direct:2	0x00003148	0x00003128	CODE:00003128                 call    MKVFXSND@PLYR
MMT@DIAG	MMT	DIAG	2	direct:2	0x00000A4A	0x000006A0	CODE:000006A0                 ldi     @MMT@DIAG,ar7
MOTION_CHECK_SAFETY_CODES@DIAG	MOTION_CHECK_SAFETY_CODES	DIAG	2	direct:2	0x00001170	0x000013D7	CODE:000013D7                 call    MOTION_CHECK_SAFETY_CODES@DIAG
MOTOFF_DONE@MOTION	MOTOFF_DONE	MOTION	2	direct:2	0x0000464E	0x0000463D	CODE:0000463D                 be      MOTOFF_DONE@MOTION
MOVE_BIGLET_PRESS@HSTDP	MOVE_BIGLET_PRESS	HSTDP	2	direct:2	0x000035C4	0x000033B4	CODE:000033B4                 call    MOVE_BIGLET_PRESS@HSTDP
MP2@DIAG	MP2	DIAG	2	direct:2	0x00000E3F	0x00000E46	CODE:00000E46                 ldi     @MP2@DIAG,ar4
MP3@DIAG	MP3	DIAG	2	direct:2	0x00000E40	0x00000E47	CODE:00000E47                 ldi     @MP3@DIAG,ar5
MSG_NULLI@COIN	MSG_NULLI	COIN	2	direct:2	0x00007475	0x0000743E	CODE:0000743E                 ldi     @MSG_NULLI@COIN,r0
MSSD_LP@DIAG	MSSD_LP	DIAG	2	direct:2	0x000013E1	0x00001401	CODE:00001401                 be      MSSD_LP@DIAG
N12@INTRO	N12	INTRO	2	direct:2	0x00001B9C	0x00001B72	CODE:00001B72                 bne     N12@INTRO
NCHNGDV@DIAG	NCHNGDV	DIAG	2	direct:2	0x00000FB0	0x00000FA8	CODE:00000FA8                 bne     NCHNGDV@DIAG
NEXTOBJ@DIRQ	NEXTOBJ	DIRQ	2	direct:2	0x00000091	0x00000167	CODE:00000167                 bne     NEXTOBJ@DIRQ
NEXT_SPARK@SMOKE	NEXT_SPARK	SMOKE	2	direct:2	0x00008653	0x00008624	CODE:00008624                 be      NEXT_SPARK@SMOKE
NHUD@CUSA	NHUD	CUSA	2	direct:2	0x00004C02	0x00004BFB	CODE:00004BFB                 be      NHUD@CUSA
NIGY@CUSA	NIGY	CUSA	2	direct:2	0x00004D38	0x00004D30	CODE:00004D30                 be      NIGY@CUSA
NNEG@DRONES	NNEG	DRONES	2	direct:2	0x000065DE	0x000065DA	CODE:000065DA                 bgt     NNEG@DRONES
NOBRAKSND@PLYR	NOBRAKSND	PLYR	2	direct:2	0x0000310D	0x00003103	CODE:00003103                 ble     NOBRAKSND@PLYR
NODEACT@BACKGRND	NODEACT	BACKGRND	2	direct:2	0x00004067	0x00004048	CODE:00004048                 blt     NODEACT@BACKGRND
NODELETE@TEXT	NODELETE	TEXT	2	direct:2	0x00007AF3	0x00007ADE	CODE:00007ADE                 bne     NODELETE@TEXT
NODYNAX1@DELTA	NODYNAX1	DELTA	2	direct:2	0x0000AE99	0x0000AE94	CODE:0000AE94                 be      NODYNAX1@DELTA
NOGRAV@PLYR	NOGRAV	PLYR	2	direct:2	0x0000313D	0x00003137	CODE:00003137                 be      NOGRAV@PLYR
NOLOG@AUDITS	NOLOG	AUDITS	2	direct:2	0x00001535	0x00001530	CODE:00001530                 bne     NOLOG@AUDITS
NOOMUS@SND	NOOMUS	SND	2	direct:2	0x0000912D	0x00009129	CODE:00009129                 be      NOOMUS@SND
NOTDEGRADE@DELTA	NOTDEGRADE	DELTA	2	direct:2	0x0000AE92	0x0000AE87	CODE:0000AE87                 be      NOTDEGRADE@DELTA
NOTDOWNA@DIAG	NOTDOWNA	DIAG	2	direct:2	0x00000DB9	0x00000DA8	CODE:00000DA8                 bu      NOTDOWNA@DIAG
NOTNIN2@BONUS	NOTNIN2	BONUS	2	direct:2	0x00003B1E	0x00003B0F	CODE:00003B0F                 bne     NOTNIN2@BONUS
NOTOFFX@PLYR	NOTOFFX	PLYR	2	direct:2	0x00002CEA	0x00002CE4	CODE:00002CE4                 bne     NOTOFFX@PLYR
NOTPSYCHO_LP@SIGMA	NOTPSYCHO_LP	SIGMA	2	direct:2	0x0000A494	0x0000A485	CODE:0000A485                 bne     NOTPSYCHO_LP@SIGMA
NOTTHEOPLYR@MAP	NOTTHEOPLYR	MAP	2	direct:2	0x000061B4	0x00006142	CODE:00006142                 be      NOTTHEOPLYR@MAP
NOTWEAVER@SIGMA	NOTWEAVER	SIGMA	2	direct:2	0x0000A47C	0x0000A475	CODE:0000A475                 bne     NOTWEAVER@SIGMA
NOT_COP@SIGMA	NOT_COP	SIGMA	2	direct:2	0x0000A433	0x0000A432	CODE:0000A432                 bne     NOT_COP@SIGMA
NOT_IMMINENT@DRONES	NOT_IMMINENT	DRONES	2	direct:2	0x0000680C	0x000067DE	CODE:000067DE                 bgt     NOT_IMMINENT@DRONES
NOT_OFFROAD@HUD	NOT_OFFROAD	HUD	2	direct:2	0x00009D70	0x00009D44	CODE:00009D44                 bne     NOT_OFFROAD@HUD
NOWAY@BONUS	NOWAY	BONUS	2	direct:2	0x00003AF3	0x00003AEA	CODE:00003AEA                 bne     NOWAY@BONUS
NO_ACTIVATION@BACKGRND	NO_ACTIVATION	BACKGRND	2	direct:2	0x0000401A	0x00003FFD	CODE:00003FFD                 bne     NO_ACTIVATION@BACKGRND
NO_DEGRADE@DIRQ	NO_DEGRADE	DIRQ	2	direct:2	0x000000C5	0x000000BB	CODE:000000BB                 bed     NO_DEGRADE@DIRQ
NO_LO_LIM_YET@MOTION	NO_LO_LIM_YET	MOTION	2	direct:2	0x000045E5	0x000045DE	CODE:000045DE                 bne     NO_LO_LIM_YET@MOTION
NO_OBJ@SMOKE	NO_OBJ	SMOKE	2	direct:2	0x0000866D	0x00008668	CODE:00008668                 be      NO_OBJ@SMOKE
NO_PCREDITS@COIN	NO_PCREDITS	COIN	2	direct:2	0x00007567	0x00007551	CODE:00007551                 be      NO_PCREDITS@COIN
NO_RIGHT@TEXT	NO_RIGHT	TEXT	2	direct:2	0x00007A8C	0x00007A87	CODE:00007A87                 bu      NO_RIGHT@TEXT
NO_SCROLL@DIAG	NO_SCROLL	DIAG	2	direct:2	0x00000ACE	0x00000ABC	CODE:00000ABC                 be      NO_SCROLL@DIAG
NO_SPINOUT@ROADKILL	NO_SPINOUT	ROADKILL	2	direct:2	0x00006ACC	0x00006ABA	CODE:00006ABA                 be      NO_SPINOUT@ROADKILL
NO_UP_LIM_YET@MOTION	NO_UP_LIM_YET	MOTION	2	direct:2	0x000045AE	0x000045A7	CODE:000045A7                 bne     NO_UP_LIM_YET@MOTION
NUPDE@DIAG	NUPDE	DIAG	2	direct:2	0x00000B42	0x00000B2F	CODE:00000B2F                 be      NUPDE@DIAG
OBJ_MOVY_GROUP@HSTDP	OBJ_MOVY_GROUP	HSTDP	2	direct:2	0x0000371E	0x00003378	CODE:00003378                 call    OBJ_MOVY_GROUP@HSTDP
OBJ_TAGALL@HSTDP	OBJ_TAGALL	HSTDP	2	direct:2	0x00003712	0x00003708	CODE:00003708                 call    OBJ_TAGALL@HSTDP
ODG@HSTDP	ODG	HSTDP	2	direct:2	0x00003737	0x0000372F	CODE:0000372F                 blo     ODG@HSTDP
OFFANDDONE@RACER	OFFANDDONE	RACER	2	direct:2	0x0000554B	0x00005534	CODE:00005534                 be      OFFANDDONE@RACER
OGSMFONT_TABI@TEXT	OGSMFONT_TABI	TEXT	2	direct:2	0x00007A02	0x00007A0A	CODE:00007A0A                 ldi     @OGSMFONT_TABI@TEXT,r0
OHIGH_PRIORITYI	OHIGH_PRIORITYI		2	direct:2	0x00000044	0x00000086	CODE:00000086                 ldi     @OHIGH_PRIORITYI,ar0
OLDSP	OLDSP		2	direct:2	0x0000C9AF	0x0000A8A2	CODE:0000A8A2                 ldi     @OLDSP,sp
OLD_OM_ATTR_MODE	OLD_OM_ATTR_MODE		2	direct:2	0x0000C90C	0x00004C21	CODE:00004C21                 cmpi    @OLD_OM_ATTR_MODE,ar2
OMYG@HSTDP	OMYG	HSTDP	2	direct:2	0x0000372B	0x00003721	CODE:00003721                 blo     OMYG@HSTDP
OTAX@HSTDP	OTAX	HSTDP	2	direct:2	0x0000371D	0x00003713	CODE:00003713                 blo     OTAX@HSTDP
P1@UTIL	P1	UTIL	2	direct:2	0x00008E8D	0x00008E77	CODE:00008E77                 bne     P1@UTIL
PAGEWORD@UTIL	PAGEWORD	UTIL	2	direct:2	0x00008E8C	0x00008E76	CODE:00008E76                 ldi     @PAGEWORD@UTIL,r0
PALTRX@PALL	PALTRX	PALL	2	direct:2	0x00009EEC	0x00009ECC	CODE:00009ECC                 bgt     PALTRX@PALL
PALXFER_AVAILABLE_P@PALL	PALXFER_AVAILABLE_P	PALL	2	direct:2	0x0000CC41	0x00009EC6	CODE:00009EC6                 sti     r0,@PALXFER_AVAILABLE_P@PALL
PC1B@COLLA	PC1B	COLLA	2	direct:2	0x0000201D	0x00002014	CODE:00002014                 be      PC1B@COLLA
PC2@COLLA	PC2	COLLA	2	direct:2	0x00002023	0x00002007	CODE:00002007                 rptb    PC2@COLLA
PCBI@COIN	PCBI	COIN	2	direct:2	0x00007465	0x00007555	CODE:00007555                 ldi     @PCBI@COIN,ar2
PCOUT@DIRQ	PCOUT	DIRQ	2	direct:2	0x000003A1	0x000003A3	CODE:000003A3                 bne     PCOUT@DIRQ
PFREEI@MPROC	PFREEI	MPROC	2	direct:2	0x0000A86C	0x0000A8F3	CODE:0000A8F3                 ldi     @PFREEI@MPROC,ar1
PII	PII		2	direct:2	0x00009551	0x00009534	CODE:00009534                 addf    @PII,r0
PLACE_ON_ROAD@BACKGRND	PLACE_ON_ROAD	BACKGRND	2	direct:2	0x000043AF	0x00004396	CODE:00004396                 call    PLACE_ON_ROAD@BACKGRND
PLAIR@PLYR	PLAIR	PLYR	2	direct:2	0x000030BB	0x000030B4	CODE:000030B4                 be      PLAIR@PLYR
PLOTPOLY@DIRQ	PLOTPOLY	DIRQ	2	direct:2	0x0000028D	0x00000165	CODE:00000165                 call    PLOTPOLY@DIRQ
PLTG1PAL@DIRQ	PLTG1PAL	DIRQ	2	direct:2	0x00000557	0x0000050F	CODE:0000050F                 be      PLTG1PAL@DIRQ
PLTGLP1_2@DIRQ	PLTGLP1_2	DIRQ	2	direct:2	0x00000597	0x00000576	CODE:00000576                 bgtd    PLTGLP1_2@DIRQ
PLTGPOLYLP_2@DIRQ	PLTGPOLYLP_2	DIRQ	2	direct:2	0x00000560	0x00000557	CODE:00000557                 bud     PLTGPOLYLP_2@DIRQ
PLTPOLYLP_2@DIRQ	PLTPOLYLP_2	DIRQ	2	direct:2	0x00000520	0x00000515	CODE:00000515                 bud     PLTPOLYLP_2@DIRQ
PLYONRD@PLYR	PLYONRD	PLYR	2	direct:2	0x00002BF5	0x00002A74	CODE:00002A74                 calle   PLYONRD@PLYR
PLYRKX@ROADKILL	PLYRKX	ROADKILL	2	direct:2	0x00006953	0x00006948	CODE:00006948                 be      PLYRKX@ROADKILL
PLYRSND1B@PLYR	PLYRSND1B	PLYR	2	direct:2	0x000030C8	0x000030BC	CODE:000030BC                 bne     PLYRSND1B@PLYR
PLYRSPD01@PLYR	PLYRSPD01	PLYR	2	direct:2	0x00002A8D	0x00002A80	CODE:00002A80                 ble     PLYRSPD01@PLYR
PLYRTEMP@OBJ	PLYRTEMP	OBJ	2	direct:2	0x0000C9BC	0x000071E8	CODE:000071E8                 sti     ar1,@PLYRTEMP@OBJ
PLYR_ENTER@PLYR	PLYR_ENTER	PLYR	2	direct:2	0x000029EE	0x00001805	CODE:00001805                 be      PLYR_ENTER@PLYR
POSTERMAT2DI@DIRQ	POSTERMAT2DI	DIRQ	2	direct:2	0x0000004E	0x00000074	CODE:00000074                 ldi     @POSTERMAT2DI@DIRQ,ar0
POS_TABLEI	POS_TABLEI		2	direct:2	0x0000B1D5	0x00003F15	CODE:00003F15                 addi    @POS_TABLEI,ar4
PR0A@HSTDP	PR0A	HSTDP	2	direct:2	0x000033C1	0x000033B8	CODE:000033B8                 ble     PR0A@HSTDP
PR1@HSTDP	PR1	HSTDP	2	direct:2	0x000033E2	0x000033CC	CODE:000033CC                 bne     PR1@HSTDP
PR2A1@HSTDP	PR2A1	HSTDP	2	direct:2	0x0000345F	0x00003430	CODE:00003430                 bne     PR2A1@HSTDP
PR2A3@HSTDP	PR2A3	HSTDP	2	direct:2	0x00003497	0x00003460	CODE:00003460                 bne     PR2A3@HSTDP
PR2A@HSTDP	PR2A	HSTDP	2	direct:2	0x00003424	0x00003410	CODE:00003410                 bne     PR2A@HSTDP
PR3B@HSTDP	PR3B	HSTDP	2	direct:2	0x00003509	0x00003498	CODE:00003498                 bne     PR3B@HSTDP
PR3BA@HSTDP	PR3BA	HSTDP	2	direct:2	0x00003516	0x0000350A	CODE:0000350A                 bne     PR3BA@HSTDP
PRA@HSTDP	PRA	HSTDP	2	direct:2	0x00003390	0x0000338C	CODE:0000338C                 blo     PRA@HSTDP
PRINT3D@HSTDP	PRINT3D	HSTDP	2	direct:2	0x00003824	0x000035A2	CODE:000035A2                 call    PRINT3D@HSTDP
PRINT_COINAGEX@COIN	PRINT_COINAGEX	COIN	2	direct:2	0x00007526	0x0000750B	CODE:0000750B                 be      PRINT_COINAGEX@COIN
PRINT_CREDITS@COIN	PRINT_CREDITS	COIN	2	direct:2	0x0000753B	0x000074BA	CODE:000074BA                 call    PRINT_CREDITS@COIN
PRINT_VALUE@DIAG	PRINT_VALUE	DIAG	2	direct:2	0x0000105B	0x00000A42	CODE:00000A42                 call    PRINT_VALUE@DIAG
PSLP@DIAG	PSLP	DIAG	2	direct:2	0x00000C61	0x00000C76	CODE:00000C76                 blt     PSLP@DIAG
PSPINNIT@COLLA	PSPINNIT	COLLA	2	direct:2	0x000027A3	0x00002785	CODE:00002785                 blo     PSPINNIT@COLLA
PUTC@COMP	PUTC	COMP	2	direct:2	0x0000A2F4	0x0000A36C	CODE:0000A36C                 callge  PUTC@COMP
PWHLX@PLYR	PWHLX	PLYR	2	direct:2	0x0000306D	0x0000305F	CODE:0000305F                 be      PWHLX@PLYR
RADFORM@MATH	RADFORM	MATH	2	direct:2	0x00009554	0x00009556	CODE:00009556                 mpyf    @RADFORM@MATH,r2
RADFORMI@MATH	RADFORMI	MATH	2	direct:2	0x00009555	0x0000955F	CODE:0000955F                 mpyf    @RADFORMI@MATH,r2
RDSCNSUB@COLLA	RDSCNSUB	COLLA	2	direct:2	0x00002074	0x0000205C	CODE:0000205C                 call    RDSCNSUB@COLLA
READIO@CUSA	READIO	CUSA	2	direct:2	0x00004D00	0x00004B71	CODE:00004B71                 call    READIO@CUSA
REPELL@COLLA	REPELL	COLLA	2	direct:2	0x00002633	0x0000225F	CODE:0000225F                 call    REPELL@COLLA
REPSPARKX@SMOKE	REPSPARKX	SMOKE	2	direct:2	0x0000861B	0x000085DE	CODE:000085DE                 bge     REPSPARKX@SMOKE
RESTORE_DECOMP_REGS@COMP	RESTORE_DECOMP_REGS	COMP	2	direct:2	0x0000A3B7	0x0000A35E	CODE:0000A35E                 call    RESTORE_DECOMP_REGS@COMP
return@ROUTS	return	ROUTS	2	direct:2	0x0000A573	0x0000A57C	CODE:0000A57C                 bu      return@ROUTS
REV0@PLYR	REV0	PLYR	2	direct:2	0x00002C53	0x00002C4E	CODE:00002C4E                 be      REV0@PLYR
RKFPX@ROADKILL	RKFPX	ROADKILL	2	direct:2	0x00006998	0x00006988	CODE:00006988                 bgt     RKFPX@ROADKILL
ROAD_DEBRISI	ROAD_DEBRISI		2	direct:2	0x0000AF84	0x000021EA	CODE:000021EA                 ldi     @ROAD_DEBRISI,ar1 ; LDPI
RUNOVER@COLLA	RUNOVER	COLLA	2	direct:2	0x000022FA	0x00002242	CODE:00002242                 be      RUNOVER@COLLA
SAFETY_ERROR_CHK@MOTION	SAFETY_ERROR_CHK	MOTION	2	direct:2	0x00004571	0x000045B5	CODE:000045B5                 bu      SAFETY_ERROR_CHK@MOTION
SAVESPC@COMP	SAVESPC	COMP	2	direct:2	0x0000E5FF	0x0000A3A0	CODE:0000A3A0                 sti     ar0,@SAVESPC@COMP
SAVESPCI@COMP	SAVESPCI	COMP	2	direct:2	0x0000A39E	0x0000A3A1	CODE:0000A3A1                 ldi     @SAVESPCI@COMP,ar0
SCI@COIN	SCI	COIN	2	direct:2	0x00007474	0x0000755F	CODE:0000755F                 ldi     @SCI@COIN,ar2
SHDONE@ROADBLCK	SHDONE	ROADBLCK	2	direct:2	0x0000AFE8	0x0000AFDB	CODE:0000AFDB                 bne     SHDONE@ROADBLCK
SHOW_DIPSWITCH_STATUS@DIAG	SHOW_DIPSWITCH_STATUS	DIAG	2	direct:2	0x00000942	0x000009A1	CODE:000009A1                 call    SHOW_DIPSWITCH_STATUS@DIAG
SINTABLEI@MATH	SINTABLEI	MATH	2	direct:2	0x0000954F	0x00009540	CODE:00009540                 addi    @SINTABLEI@MATH,r0
SKIDAMP1@PLYR	SKIDAMP1	PLYR	2	direct:2	0x000030F5	0x000030E5	CODE:000030E5                 be      SKIDAMP1@PLYR
SKIDAMP@PLYR	SKIDAMP	PLYR	2	direct:2	0x000030F2	0x000030E0	CODE:000030E0                 be      SKIDAMP@PLYR
SPINL0@PLYR	SPINL0	PLYR	2	direct:2	0x00002D1D	0x00002D13	CODE:00002D13                 blt     SPINL0@PLYR
SPINL@PLYR	SPINL	PLYR	2	direct:2	0x00002D3C	0x00002D24	CODE:00002D24                 bge     SPINL@PLYR
SPINNIT@COLLA	SPINNIT	COLLA	2	direct:2	0x000027DC	0x00002771	CODE:00002771                 be      SPINNIT@COLLA
SPINROT@COLLA	SPINROT	COLLA	2	direct:2	0x00002727	0x00002718	CODE:00002718                 call    SPINROT@COLLA
SPINX@COLLA	SPINX	COLLA	2	direct:2	0x00002816	0x000027DB	CODE:000027DB                 bu      SPINX@COLLA
SPIN_ROLLERS@HSTDP	SPIN_ROLLERS	HSTDP	2	direct:2	0x00003657	0x000033BC	CODE:000033BC                 call    SPIN_ROLLERS@HSTDP
SPM@DIAG	SPM	DIAG	2	direct:2	0x00000FC3	0x00000BE8	CODE:00000BE8                 ldi     @SPM@DIAG,ar7
SPUTSNDX@PLYR	SPUTSNDX	PLYR	2	direct:2	0x0000311F	0x0000311A	CODE:0000311A                 be      SPUTSNDX@PLYR
SSLOOP@SMOKE	SSLOOP	SMOKE	2	direct:2	0x0000857B	0x0000858E	CODE:0000858E                 br      SSLOOP@SMOKE
STARTSECTION	STARTSECTION		2	map:2	0x0000E42E	0x000017B6	CODE:000017B6                 sti     r0,@STARTSECTION
STATE_TABLEI@CUSA	STATE_TABLEI	CUSA	2	direct:2	0x00004FD1	0x00004FDA	CODE:00004FDA                 addi    @STATE_TABLEI@CUSA,ar0
STEERMX	STEERMX		2	direct:2	0x0000E8CD	0x00003187	CODE:00003187                 ldf     @STEERMX,r0
STRLEN@TEXT	STRLEN	TEXT	2	direct:2	0x00007A4B	0x00007A84	CODE:00007A84                 call    STRLEN@TEXT
SWTLP@CUSA	SWTLP	CUSA	2	direct:2	0x00004DFE	0x00004E00	CODE:00004E00                 bhs     SWTLP@CUSA
TABLE_ENTRY_WRITE0@CMOS	TABLE_ENTRY_WRITE0	CMOS	2	direct:2	0x00009B16	0x00009B5E	CODE:00009B5E                 call    TABLE_ENTRY_WRITE0@CMOS
TEXTLP@TEXT	TEXTLP	TEXT	2	direct:2	0x00007A7D	0x00007AF1	CODE:00007AF1                 bne     TEXTLP@TEXT
TEXTTABLEFONT18@TEXT	TEXTTABLEFONT18	TEXT	2	direct:2	0x00007970	0x00007A22	CODE:00007A22                 ldi     @TEXTTABLEFONT18@TEXT,r0
THIS_MACHINE_AHEAD	THIS_MACHINE_AHEAD		2	direct:2	0x0000E897	0x00004E98	CODE:00004E98                 ldi     @THIS_MACHINE_AHEAD,r2
TIMECLR	TIMECLR		2	direct:2	0x0000C976	0x00004F1E	CODE:00004F1E                 ldi     @TIMECLR,r0
TIMERESET@CUSA	TIMERESET	CUSA	2	direct:2	0x00004F19	0x00004BCF	CODE:00004BCF                 call    TIMERESET@CUSA
TIMER_CNTR1@CUSA	TIMER_CNTR1	CUSA	2	set:2	0x00808024	0x00004F15	CODE:00004F15                 ldi     @TIMER_CNTR1@CUSA,r0 ; Timer 0 counter
tmpmatI	tmpmatI		2	direct:2	0x00000050	0x0000009E	CODE:0000009E                 ldi     @tmpmatI,ar4
tmp_bufferI@MAP	tmp_bufferI	MAP	2	direct:2	0x000060C3	0x000060D2	CODE:000060D2                 ldi     @tmp_bufferI@MAP,ar2
TMSLPE@SMOKE	TMSLPE	SMOKE	2	direct:2	0x00008714	0x0000870F	CODE:0000870F                 be      TMSLPE@SMOKE
TMSXCC@SMOKE	TMSXCC	SMOKE	2	direct:2	0x0000871A	0x0000870B	CODE:0000870B                 be      TMSXCC@SMOKE
TNORMI@COLLA	TNORMI	COLLA	2	direct:2	0x00001F87	0x000020BF	CODE:000020BF                 ldi     @TNORMI@COLLA,ar0 ; LDPI
TOCONT_STRING@COIN	TOCONT_STRING	COIN	2	direct:2	0x000075A6	0x00007582	CODE:00007582                 call    TOCONT_STRING@COIN
TOSTARTBUFFER@COIN	TOSTARTBUFFER	COIN	2	direct:2	0x0000E593	0x00007590	CODE:00007590                 sti     r7,@TOSTARTBUFFER@COIN
TRAINX@BACKGRND	TRAINX	BACKGRND	2	direct:2	0x000044C4	0x00004480	CODE:00004480                 blt     TRAINX@BACKGRND
TRANS_PTS@INFIN	TRANS_PTS	INFIN	2	direct:2	0x000083D4	0x00008293	CODE:00008293                 call    TRANS_PTS@INFIN
TREESHKL@COLLA	TREESHKL	COLLA	2	direct:2	0x000023BB	0x000023C4	CODE:000023C4                 dbu     ar6,TREESHKL@COLLA
VAR_ROAD_KFACTOR	VAR_ROAD_KFACTOR		2	direct:2	0x0000E42B	0x00008250	CODE:00008250                 addf    @VAR_ROAD_KFACTOR,r6
