label	label_norm	module	kind	address	status	src_first5	rom_first5
PLAIR	PLAIR@PLYR	PLYR	label	0x000030BB	OK		
PLYRSND1A	PLYRSND1A@PLYR	PLYR	label	0x000030C6	OK		
PLYRSND1B	PLYRSND1B@PLYR	PLYR	label	0x000030C8	OK		
NOBOTTOM	NOBOTTOM@PLYR	PLYR	label	0x000030D0	OK		
BOTX	BOTX@PLYR	PLYR	label	0x000030D1	OK		
NO_SMOKE	NO_SMOKE@PLYR	PLYR	label	0x000030D7	OK		
NO_FLAME	NO_FLAME@PLYR	PLYR	label	0x000030EE	OK		
SKIDAMP	SKIDAMP@PLYR	PLYR	label	0x000030F2	OK		
SKIDAMP1	SKIDAMP1@PLYR	PLYR	label	0x000030F5	OK		
SKIDAMP10	SKIDAMP10@PLYR	PLYR	label	0x000030F7	OK		
NOSKID	NOSKID@PLYR	PLYR	label	0x000030FD	OK		
SKIDX	SKIDX@PLYR	PLYR	label	0x00003101	OK		
NOBRAKSND	NOBRAKSND@PLYR	PLYR	label	0x0000310D	OK		
BRAKSNDX	BRAKSNDX@PLYR	PLYR	label	0x0000310F	OK		
NOSPUTSND	NOSPUTSND@PLYR	PLYR	label	0x0000311D	OK		
SPUTSNDX	SPUTSNDX@PLYR	PLYR	label	0x0000311F	OK		
TUNOFF	TUNOFF@PLYR	PLYR	label	0x0000312A	OK		
TUNSNDX	TUNSNDX@PLYR	PLYR	label	0x0000312C	OK		
NOGRAV	NOGRAV@PLYR	PLYR	label	0x0000313D	OK		
GRAVX	GRAVX@PLYR	PLYR	label	0x00003142	OK		
MKFXSND	MKFXSND		code	0x00003143	OK		
MKVFXSND	MKVFXSND@PLYR	PLYR	code	0x00003148	OK		
MKVFX1	MKVFX1@PLYR	PLYR	label	0x00003151	OK		
RANDSND	RANDSND		code	0x00003159	OK		
RANDVSND	RANDVSND		code	0x00003160	OK		
DRONESND	DRONESND		code	0x00003168	OK		
DRONESND1	DRONESND1		code	0x0000316E	OK		
PEDALMNI	PEDALMNI@PLYR	PLYR	data	0x0000317B	OK		
GETCMOS_VALUES	GETCMOS_VALUES		code	0x0000317C	OK		
CMOSALP	CMOSALP@PLYR	PLYR	label	0x00003186	OK		
CAMMATSAV	CAMMATSAV@PLYR	PLYR	code	0x0000318C	OK		
CAMMATAVG	CAMMATAVG@PLYR	PLYR	code	0x00003195	OK		
CAMAVG	CAMAVG@PLYR	PLYR	label	0x000031A3	OK		
CAMMATX	CAMMATX@PLYR	PLYR	label	0x000031A4	OK		
INSERT_INITS	INSERT_INITS@HSTDP	HSTDP	code	0x000032DD	OK		
INTO_TABLE_P	INTO_TABLE_P		code	0x000032E7	OK		
ITP1	ITP1@HSTDP	HSTDP	label	0x000032F7	OK		
ITP2	ITP2@HSTDP	HSTDP	label	0x000032F9	OK		
NOT_FIRST_TIME	NOT_FIRST_TIME@HSTDP	HSTDP	label	0x00003301	OK		
NFTLP	NFTLP@HSTDP	HSTDP	label	0x00003306	OK		
NFTX	NFTX@HSTDP	HSTDP	label	0x0000330C	OK		
CALC_TOTAL_ELAPSED	CALC_TOTAL_ELAPSED@HSTDP	HSTDP	code	0x0000330E	OK		
CTEX	CTEX@HSTDP	HSTDP	label	0x0000331B	OK		
NOINS0	NOINS0@HSTDP	HSTDP	label	0x00003331	OK		
NOINS1	NOINS1@HSTDP	HSTDP	label	0x0000333F	OK		
NOINS2	NOINS2@HSTDP	HSTDP	label	0x0000334B	OK		
PAPA35X	PAPA35X@HSTDP	HSTDP	label	0x00003359	OK		
PRA0	PRA0@HSTDP	HSTDP	label	0x0000338A	OK		
PRA	PRA@HSTDP	HSTDP	label	0x00003390	OK		
PRA1	PRA1@HSTDP	HSTDP	label	0x000033AE	OK		
PRA2	PRA2@HSTDP	HSTDP	label	0x000033B3	OK		
PR0A	PR0A@HSTDP	HSTDP	label	0x000033C1	OK		
PR0A2	PR0A2@HSTDP	HSTDP	label	0x000033C7	OK		
PR0	PR0@HSTDP	HSTDP	label	0x000033CB	OK		
PR1	PR1@HSTDP	HSTDP	label	0x000033E2	OK		
PR1A1	PR1A1@HSTDP	HSTDP	label	0x000033EB	OK		
PR1A2	PR1A2@HSTDP	HSTDP	label	0x000033F0	OK		
PR1A3	PR1A3@HSTDP	HSTDP	label	0x000033F5	OK		
PR1ZZZ	PR1ZZZ@HSTDP	HSTDP	label	0x0000340E	OK		
PR2	PR2@HSTDP	HSTDP	label	0x0000340F	OK		
PR2A	PR2A@HSTDP	HSTDP	label	0x00003424	OK		
PR2A1	PR2A1@HSTDP	HSTDP	label	0x0000345F	OK		
PR2A2	PR2A2@HSTDP	HSTDP	label	0x00003492	OK		
PR2A3	PR2A3@HSTDP	HSTDP	label	0x00003497	OK		
PR3A	PR3A@HSTDP	HSTDP	label	0x000034DC	OK		
PR3B	PR3B@HSTDP	HSTDP	label	0x00003509	OK		
PR3BA	PR3BA@HSTDP	HSTDP	label	0x00003516	OK		
PR4A	PR4A@HSTDP	HSTDP	label	0x0000351B	OK		
PR5A	PR5A@HSTDP	HSTDP	label	0x00003529	OK		
PRESSCODEX2	PRESSCODEX2@HSTDP	HSTDP	label	0x00003540	OK		
FPO	FPO@HSTDP	HSTDP	label	0x0000356F	OK		
FPO1	FPO1@HSTDP	HSTDP	label	0x0000357E	OK		
FPO1A	FPO1A@HSTDP	HSTDP	label	0x00003584	OK		
FPO3	FPO3@HSTDP	HSTDP	label	0x0000358C	OK		
FPO4	FPO4@HSTDP	HSTDP	label	0x00003590	OK		
FPO6	FPO6@HSTDP	HSTDP	label	0x00003596	OK		
FPLE	FPLE@HSTDP	HSTDP	label	0x00003597	OK		
FPOX	FPOX@HSTDP	HSTDP	label	0x00003598	OK		
MAKE_NEW_MARQ	MAKE_NEW_MARQ@HSTDP	HSTDP	code	0x0000359B	OK		
MOVE_PRESSB	MOVE_PRESSB@HSTDP	HSTDP	code	0x000035A4	OK		
MOVE_BIGLET_PRESS	MOVE_BIGLET_PRESS@HSTDP	HSTDP	code	0x000035C4	OK		
MPB	MPB@HSTDP	HSTDP	label	0x000035E6	OK		
ADJUST_ROLLERS	ADJUST_ROLLERS@HSTDP	HSTDP	code	0x0000362E	OK		
ADJRL	ADJRL@HSTDP	HSTDP	label	0x00003632	OK		
FIND_ROLLER	FIND_ROLLER@HSTDP	HSTDP	code	0x00003646	OK		
FRL	FRL@HSTDP	HSTDP	label	0x0000364C	OK		
SPIN_ROLLERS	SPIN_ROLLERS@HSTDP	HSTDP	code	0x00003657	OK		
SR0	SR0@HSTDP	HSTDP	label	0x00003659	OK		
MOVE_PLAYERS_LETTERS	MOVE_PLAYERS_LETTERS@HSTDP	HSTDP	code	0x00003669	OK		
MPL1	MPL1@HSTDP	HSTDP	label	0x00003678	OK		
MPL2	MPL2@HSTDP	HSTDP	label	0x00003683	OK		
MPLX	MPLX@HSTDP	HSTDP	label	0x00003685	OK		
MAKE_PLAYERS_PLATE	MAKE_PLAYERS_PLATE@HSTDP	HSTDP	code	0x00003688	OK		
INI_PLAYERS_BOLTS	INI_PLAYERS_BOLTS@HSTDP	HSTDP	code	0x00003695	OK		
IPBX	IPBX@HSTDP	HSTDP	label	0x0000369F	OK		
OBJ_FIND	OBJ_FIND@HSTDP	HSTDP	code	0x000036B3	OK		
OFIND	OFIND@HSTDP	HSTDP	label	0x000036B8	OK		
O_FOUND	O_FOUND@HSTDP	HSTDP	label	0x000036C1	OK		
OH_NO	OH_NO@HSTDP	HSTDP	label	0x000036C5	OK		
OBJ_FIND_NEXT	OBJ_FIND_NEXT@HSTDP	HSTDP	code	0x000036C7	OK		
OFN	OFN@HSTDP	HSTDP	label	0x000036CB	OK		
OFNX	OFNX@HSTDP	HSTDP	label	0x000036D3	OK		
OFNX1	OFNX1@HSTDP	HSTDP	label	0x000036D7	OK		
OBJ_GFIND	OBJ_GFIND@HSTDP	HSTDP	code	0x000036DB	OK		
OGFIND	OGFIND@HSTDP	HSTDP	label	0x000036E0	OK		
O_GFOUND	O_GFOUND@HSTDP	HSTDP	label	0x000036E8	OK		
OH_GNO	OH_GNO@HSTDP	HSTDP	label	0x000036EC	OK		
OBJ_GFIND_NEXT	OBJ_GFIND_NEXT@HSTDP	HSTDP	code	0x000036EF	OK		
OGFN	OGFN@HSTDP	HSTDP	label	0x000036F3	OK		
OGFNX	OGFNX@HSTDP	HSTDP	label	0x000036FA	OK		
OGFNX1	OGFNX1@HSTDP	HSTDP	label	0x000036FE	OK		
OBJ_TAG	OBJ_TAG@HSTDP	HSTDP	code	0x00003702	OK		
OTAG0	OTAG0@HSTDP	HSTDP	label	0x00003702	OK		
OTAG1	OTAG1@HSTDP	HSTDP	label	0x00003708	OK		
OTAG	OTAG@HSTDP	HSTDP	label	0x0000370D	OK		
OTAGX	OTAGX@HSTDP	HSTDP	label	0x00003711	OK		
OBJ_TAGALL	OBJ_TAGALL@HSTDP	HSTDP	code	0x00003712	OK		
OTA1	OTA1@HSTDP	HSTDP	label	0x00003717	OK		
OTAX	OTAX@HSTDP	HSTDP	label	0x0000371D	OK		
OBJ_MOVY_GROUP	OBJ_MOVY_GROUP@HSTDP	HSTDP	code	0x0000371E	OK		
OMYG1	OMYG1@HSTDP	HSTDP	label	0x00003725	OK		
OMYG	OMYG@HSTDP	HSTDP	label	0x0000372B	OK		
OBJ_DEL_GROUP	OBJ_DEL_GROUP@HSTDP	HSTDP	code	0x0000372E	OK		
ODG1	ODG1@HSTDP	HSTDP	label	0x00003732	OK		
ODG	ODG@HSTDP	HSTDP	label	0x00003737	OK		
FIND_ALL_PLATES	FIND_ALL_PLATES@HSTDP	HSTDP	code	0x00003738	OK		
FIND_PLATES	FIND_PLATES@HSTDP	HSTDP	code	0x0000373C	OK		
MP0	MP0@HSTDP	HSTDP	label	0x00003742	OK		
MP2	MP2@HSTDP	HSTDP	label	0x00003750	OK		
MP1	MP1@HSTDP	HSTDP	label	0x00003755	OK		
MAKE_TIME	MAKE_TIME@HSTDP	HSTDP	code	0x00003788	OK		
MT1	MT1@HSTDP	HSTDP	label	0x000037A8	OK		
MT2	MT2@HSTDP	HSTDP	label	0x000037AC	OK		
MT3	MT3@HSTDP	HSTDP	label	0x000037B0	OK		
FORMAT_NUM	FORMAT_NUM@HSTDP	HSTDP	code	0x000037C2	OK		
FORMN_LOOP	FORMN_LOOP@HSTDP	HSTDP	label	0x000037C5	OK		
FORMNA	FORMNA@HSTDP	HSTDP	label	0x000037C8	OK		
FORMN	FORMN@HSTDP	HSTDP	label	0x000037D5	OK		
FN_PAD	FN_PAD@HSTDP	HSTDP	label	0x000037D7	OK		
FORMN1	FORMN1@HSTDP	HSTDP	label	0x000037DB	OK		
FORMN2	FORMN2@HSTDP	HSTDP	label	0x000037E4	OK		
FORMNX	FORMNX@HSTDP	HSTDP	label	0x000037E5	OK		
CREATE_LETTERS	CREATE_LETTERS@HSTDP	HSTDP	code	0x000037E6	OK		
CRLLOOP	CRLLOOP@HSTDP	HSTDP	label	0x000037EE	OK		
CRLX	CRLX@HSTDP	HSTDP	label	0x00003812	OK		
ASCII_TO_OBJ	ASCII_TO_OBJ@HSTDP	HSTDP	code	0x00003813	OK		
CRLL	CRLL@HSTDP	HSTDP	label	0x00003819	OK		
CRL1	CRL1@HSTDP	HSTDP	label	0x0000381B	OK		
PRINT3D	PRINT3D@HSTDP	HSTDP	code	0x00003824	OK		
PR3DFS	PR3DFS@HSTDP	HSTDP	label	0x00003828	OK		
PR3DA	PR3DA@HSTDP	HSTDP	label	0x0000382F	OK		
PR3DLOOP	PR3DLOOP@HSTDP	HSTDP	label	0x00003838	OK		
PR3DNEXT	PR3DNEXT@HSTDP	HSTDP	label	0x00003855	OK		
PR3DX	PR3DX@HSTDP	HSTDP	label	0x00003858	OK		
DHSLOOP	DHSLOOP@HSTDP	HSTDP	label	0x00003869	OK		
DHSNOBUT	DHSNOBUT@HSTDP	HSTDP	label	0x00003879	OK		
DHSLOOPX	DHSLOOPX@HSTDP	HSTDP	label	0x00003880	OK		
DHSNEXT	DHSNEXT@HSTDP	HSTDP	label	0x00003881	OK		
DHS0	DHS0@HSTDP	HSTDP	label	0x000038AE	OK		
DELETE_PRESS_OBJECTS	DELETE_PRESS_OBJECTS@HSTDP	HSTDP	code	0x000038F3	OK		
FIX_PLATES	FIX_PLATES@HSTDP	HSTDP	code	0x000038F9	OK		
FIXPL	FIXPL@HSTDP	HSTDP	label	0x000038FE	OK		
FIXPL2	FIXPL2@HSTDP	HSTDP	label	0x00003909	OK		
FIXPL3	FIXPL3@HSTDP	HSTDP	label	0x0000390C	OK		
FLY_PLATES	FLY_PLATES@HSTDP	HSTDP	code	0x00003913	OK		
FLPL	FLPL@HSTDP	HSTDP	label	0x00003917	OK		
FLPL2	FLPL2@HSTDP	HSTDP	label	0x00003926	OK		
FLPL3	FLPL3@HSTDP	HSTDP	label	0x00003929	OK		
DISPLAY_HSTEXT	DISPLAY_HSTEXT@HSTDP	HSTDP	code	0x0000392E	OK		
ENTER_HSTEXT	ENTER_HSTEXT@HSTDP	HSTDP	code	0x00003930	OK		
RACE_TEXT	RACE_TEXT@HSTDP	HSTDP	label	0x00003931	OK		
LOGOX	LOGOX@HSTDP	HSTDP	label	0x0000394B	OK		
RBMCX	RBMCX@HSTDP	HSTDP	label	0x00003952	OK		
LEG_NAMESI	LEG_NAMESI		data	0x00003953	OK		
BUFFERSI	BUFFERSI@BONUS	BONUS	data	0x00003964	OK		
BONUS_POSTLAUNCHI	BONUS_POSTLAUNCHI		data	0x00003965	OK		
BONUS_SANFRAN	BONUS_SANFRAN@BONUS	BONUS	label	0x00003966	OK		
BONUS_TABLEI	BONUS_TABLEI		data	0x0000396F	OK		
LK	LK@BONUS	BONUS	label	0x00003998	OK		
JSUB	JSUB@BONUS	BONUS	code	0x000039BF	OK		
DODIEXXX	DODIEXXX@BONUS	BONUS	label	0x00003A25	OK		
DODIE	DODIE@BONUS	BONUS	label	0x00003A2B	OK		
OBJ_DELETE_HIGH_PRIORITY	OBJ_DELETE_HIGH_PRIORITY@BONUS	BONUS	code	0x00003A2C	OK		
DELLP	DELLP@BONUS	BONUS	code	0x00003A31	OK		
DELOBJX	DELOBJX@BONUS	BONUS	label	0x00003A41	OK		
DOREG3A	DOREG3A@BONUS	BONUS	label	0x00003A68	OK		
CNR_ENTER	CNR_ENTER@BONUS	BONUS	label	0x00003A70	OK		
CONTINUE	CONTINUE@BONUS	BONUS	data	0x00003A77	OK		
PAPAPA44	PAPAPA44@BONUS	BONUS	label	0x00003A86	OK		
COOLRET	COOLRET@BONUS	BONUS	label	0x00003A9B	OK		
ISREC	ISREC@BONUS	BONUS	label	0x00003AB5	OK		
NODOHOTTIME	NODOHOTTIME@BONUS	BONUS	label	0x00003AB8	OK		
JJAG	JJAG@BONUS	BONUS	label	0x00003AC2	OK		
PAPA45X	PAPA45X@BONUS	BONUS	label	0x00003ACD	OK		
FIXPAL1	FIXPAL1@BONUS	BONUS	label	0x00003AE1	OK		
NOWAY	NOWAY@BONUS	BONUS	label	0x00003AF3	OK		
DDF1	DDF1@BONUS	BONUS	label	0x00003B01	OK		
NXTNAME	NXTNAME@BONUS	BONUS	label	0x00003B14	OK		
NOTNIN2	NOTNIN2@BONUS	BONUS	label	0x00003B1E	OK		
PAPA35X	PAPA35X@BONUS	BONUS	label	0x00003B24	OK		
NOENTER	NOENTER@BONUS	BONUS	label	0x00003B32	OK		
NOTNIN	NOTNIN@BONUS	BONUS	label	0x00003B3A	OK		
NOT_ATOZ	NOT_ATOZ@BONUS	BONUS	label	0x00003B50	OK		
NOT1ST	NOT1ST@BONUS	BONUS	label	0x00003B77	OK		
FINFIN	FINFIN@BONUS	BONUS	label	0x00003B89	OK		
CLINTON_SHOW	CLINTON_SHOW@BONUS	BONUS	label	0x00003BDB	OK		
NOCLINTON	NOCLINTON@BONUS	BONUS	label	0x00003BF3	OK		
NOENTR2	NOENTR2@BONUS	BONUS	label	0x00003C12	OK		
JAJD	JAJD@BONUS	BONUS	data	0x00003C21	OK		
TIMED_OUT	TIMED_OUT		code	0x00003C82	OK		
KILL_PLYR_SOUNDS	KILL_PLYR_SOUNDS@BONUS	BONUS	code	0x00003C8B	OK		
CONGRAT_SPEECHI	CONGRAT_SPEECHI@BONUS	BONUS	data	0x00003CBF	OK		
ISFREE	ISFREE@BONUS	BONUS	label	0x00003CE2	OK		
LCTSI	LCTSI@BONUS	BONUS	data	0x00003CEE	OK		
LNLSI	LNLSI@BONUS	BONUS	data	0x00003CEF	OK		
FLAG_POS_TABLEI	FLAG_POS_TABLEI@BONUS	BONUS	data	0x00003D95	OK		
PLACE_FLAG	PLACE_FLAG@BONUS	BONUS	code	0x00003D96	OK		
ALLDN7	ALLDN7@BONUS	BONUS	label	0x00003DDB	OK		
h2p1a_I	h2p1a_I		data	0x00003DF4	OK		
h2p2b_I	h2p2b_I		data	0x00003DF4	OK		
ISMPHT	ISMPHT@BONUS	BONUS	label	0x00003DFA	OK		
KJL	KJL@BONUS	BONUS	label	0x00003DFB	OK		
ENTER_HERE	ENTER_HERE@BONUS	BONUS	label	0x00003E0F	OK		
KKL	KKL@BONUS	BONUS	label	0x00003E3F	OK		
BLAHB	BLAHB@BONUS	BONUS	label	0x00003E9C	OK		
BONHTLP	BONHTLP@BONUS	BONUS	label	0x00003EAD	OK		
BONHTLP2	BONHTLP2@BONUS	BONUS	label	0x00003EC4	OK		
TEXTTOG	TEXTTOG@BONUS	BONUS	code	0x00003EDD	OK		
GAGA	GAGA@BONUS	BONUS	label	0x00003EE3	OK		
ISOFF	ISOFF@BONUS	BONUS	label	0x00003EE5	OK		
IBOIBO	IBOIBO@BONUS	BONUS	label	0x00003EE6	OK		
DOREG3	DOREG3@BONUS	BONUS	label	0x00003EFF	OK		
LREG3	LREG3@BONUS	BONUS	label	0x00003F04	OK		
BPL2	BPL2@BONUS	BONUS	label	0x00003F2E	OK		
KILL_THEM	KILL_THEM		code	0x00003F53	OK		
FIND_AND_REACTIVATE	FIND_AND_REACTIVATE@BONUS	BONUS	code	0x00003F61	OK		
FARLP	FARLP@BONUS	BONUS	label	0x00003F64	OK		
NOTRUT	NOTRUT@BONUS	BONUS	label	0x00003F6D	OK		
FARX	FARX@BONUS	BONUS	label	0x00003F72	OK		
KILL_THE_REANIMATORS	KILL_THE_REANIMATORS@BONUS	BONUS	code	0x00003F75	OK		
NEW_GROUPI	NEW_GROUPI@BACKGRND	BACKGRND	data	0x00003F79	OK		
DGROUPSI	DGROUPSI		data	0x00003F7A	OK		
DACT_DIST	DACT_DIST@BACKGRND	BACKGRND	data	0x00003F7D	OK		
DDACT_DIST	DDACT_DIST@BACKGRND	BACKGRND	data	0x00003F7E	OK		
ATTR_DDACT_DIST	ATTR_DDACT_DIST@BACKGRND	BACKGRND	data	0x00003F7F	OK		
FIND_STARTING_VALUES	FIND_STARTING_VALUES		code	0x00003F80	OK		
NOOVER	NOOVER@BACKGRND	BACKGRND	label	0x00003F8A	OK		
CNT	CNT@BACKGRND	BACKGRND	label	0x00003F8D	OK		
CNTN	CNTN@BACKGRND	BACKGRND	label	0x00003F90	OK		
NOWARP	NOWARP@BACKGRND	BACKGRND	label	0x00003F91	OK		
BGD_INIT	BGD_INIT		code	0x00003F9E	OK		
KKTIL	KKTIL@BACKGRND	BACKGRND	label	0x00003FB1	OK		
NOOVERD	NOOVERD@BACKGRND	BACKGRND	label	0x00003FC7	OK		
CNT55a	CNT55a@BACKGRND	BACKGRND	label	0x00003FCA	OK		
NOO2a	NOO2a@BACKGRND	BACKGRND	label	0x00003FCD	OK		
NOOVERE	NOOVERE@BACKGRND	BACKGRND	label	0x00003FE4	OK		
CNT55d	CNT55d@BACKGRND	BACKGRND	label	0x00003FE7	OK		
NOO2d	NOO2d@BACKGRND	BACKGRND	label	0x00003FEA	OK		
BGD_SLP	BGD_SLP@BACKGRND	BACKGRND	label	0x00003FF2	OK		
BGD_WATCHER	BGD_WATCHER@BACKGRND	BACKGRND	label	0x00003FF4	OK		
LLKK	LLKK@BACKGRND	BACKGRND	label	0x00003FFA	OK		
NOOVERA	NOOVERA@BACKGRND	BACKGRND	label	0x00004013	OK		
CNTFF	CNTFF@BACKGRND	BACKGRND	label	0x00004016	OK		
NOO2FF	NOO2FF@BACKGRND	BACKGRND	label	0x00004019	OK		
NO_ACTIVATION	NO_ACTIVATION@BACKGRND	BACKGRND	label	0x0000401A	OK		
NOOVERB	NOOVERB@BACKGRND	BACKGRND	label	0x00004035	OK		
CNT55	CNT55@BACKGRND	BACKGRND	label	0x00004038	OK		
NOO2	NOO2@BACKGRND	BACKGRND	label	0x0000403B	OK		
NOACT	NOACT@BACKGRND	BACKGRND	label	0x0000403C	OK		
GAMECHK	GAMECHK@BACKGRND	BACKGRND	label	0x0000404A	OK		
DO_DEL	DO_DEL@BACKGRND	BACKGRND	label	0x0000404C	OK		
SHIFT1	SHIFT1@BACKGRND	BACKGRND	label	0x0000405A	OK		
LL45	LL45@BACKGRND	BACKGRND	label	0x00004063	OK		
NODEACT	NODEACT@BACKGRND	BACKGRND	label	0x00004067	OK		
BGD_ACTIVATE_TYCOGROUP	BGD_ACTIVATE_TYCOGROUP@BACKGRND	BACKGRND	code	0x0000406B	OK		
NOTCORNFLAKE	NOTCORNFLAKE@BACKGRND	BACKGRND	label	0x00004091	OK		
NOVRDD	NOVRDD@BACKGRND	BACKGRND	label	0x0000409D	OK		
NOEXTRA	NOEXTRA@BACKGRND	BACKGRND	label	0x000040A9	OK		
L12	L12@BACKGRND	BACKGRND	label	0x000040B8	OK		
ISOVER	ISOVER@BACKGRND	BACKGRND	label	0x000040CC	OK		
JOIN_UP	JOIN_UP@BACKGRND	BACKGRND	label	0x00004102	OK		
NOTBIGOBJ	NOTBIGOBJ@BACKGRND	BACKGRND	label	0x00004110	OK		
NOTDRIVE	NOTDRIVE@BACKGRND	BACKGRND	label	0x00004120	OK		
NOTGROUND	NOTGROUND@BACKGRND	BACKGRND	label	0x0000412A	OK		
NOTSIGN	NOTSIGN@BACKGRND	BACKGRND	label	0x00004134	OK		
NOTRVSTRK	NOTRVSTRK@BACKGRND	BACKGRND	label	0x0000413E	OK		
DONELISTS	DONELISTS@BACKGRND	BACKGRND	label	0x0000414B	OK		
NOTDYNAROAD	NOTDYNAROAD@BACKGRND	BACKGRND	label	0x0000414B	OK		
ACTIVATE_X	ACTIVATE_X@BACKGRND	BACKGRND	label	0x0000414D	OK		
CHECK2	CHECK2@BACKGRND	BACKGRND	label	0x0000415D	OK		
UHNO2	UHNO2@BACKGRND	BACKGRND	label	0x00004171	OK		
CHECK2II	CHECK2II@BACKGRND	BACKGRND	label	0x0000417B	OK		
UHNO	UHNO@BACKGRND	BACKGRND	label	0x0000418E	OK		
NOOVERLAYGROUP	NOOVERLAYGROUP@BACKGRND	BACKGRND	label	0x00004199	OK		
NO_NEWLOAD	NO_NEWLOAD@BACKGRND	BACKGRND	label	0x0000419C	OK		
ADD_TO_NEWLIST	ADD_TO_NEWLIST@BACKGRND	BACKGRND	code	0x000041A8	OK		
REGADD	REGADD@BACKGRND	BACKGRND	label	0x000041B0	OK		
ADDNOBJL	ADDNOBJL@BACKGRND	BACKGRND	label	0x000041B3	OK		
ADDNOBJ_AT_END	ADDNOBJ_AT_END@BACKGRND	BACKGRND	label	0x000041B9	OK		
ISZERO	ISZERO@BACKGRND	BACKGRND	label	0x000041C2	OK		
FIND_SUBLIST_START_END	FIND_SUBLIST_START_END@BACKGRND	BACKGRND	code	0x000041C3	OK		
FSLP	FSLP@BACKGRND	BACKGRND	label	0x000041C7	OK		
FSDN	FSDN@BACKGRND	BACKGRND	label	0x000041CB	OK		
APPEND_NEWLIST	APPEND_NEWLIST@BACKGRND	BACKGRND	code	0x000041CF	OK		
SHINY_NEWLIST	SHINY_NEWLIST@BACKGRND	BACKGRND	label	0x000041DA	OK		
GROUP_DELETE	GROUP_DELETE@BACKGRND	BACKGRND	code	0x000041E2	OK		
DELLP	DELLP@BACKGRND	BACKGRND	code	0x000041EF	OK		
NXTCHK	NXTCHK@BACKGRND	BACKGRND	label	0x00004214	OK		
GET_XZ_DISTANCE	GET_XZ_DISTANCE		code	0x00004215	OK		
BGD_OROUTINE	BGD_OROUTINE@BACKGRND	BACKGRND	code	0x00004223	OK		
BGDORLP	BGDORLP@BACKGRND	BACKGRND	label	0x00004228	OK		
BGD_RFND	BGD_RFND@BACKGRND	BACKGRND	label	0x00004230	OK		
OVERCARLISTI	OVERCARLISTI@BACKGRND	BACKGRND	data	0x0000424E	OK		
FLAGANII	FLAGANII@BACKGRND	BACKGRND	data	0x00004352	OK		
FLAGANITALLI	FLAGANITALLI@BACKGRND	BACKGRND	data	0x0000435D	OK		
RUT_ANISI	RUT_ANISI		data	0x00004368	OK		
HUNGH_ANISI	HUNGH_ANISI		data	0x0000436D	OK		
BABE_PALISTI	BABE_PALISTI@BACKGRND	BACKGRND	data	0x00004376	OK		
HUNGH_ANI_REENTER	HUNGH_ANI_REENTER@BACKGRND	BACKGRND	code	0x0000439F	OK		
PLACE_ON_ROAD	PLACE_ON_ROAD@BACKGRND	BACKGRND	code	0x000043AF	OK		
PORX	PORX@BACKGRND	BACKGRND	label	0x000043BB	OK		
RUT_ANI	RUT_ANI		code	0x000043BC	OK		
PLAINANI_PROC_SLOW	PLAINANI_PROC_SLOW@BACKGRND	BACKGRND	label	0x000043D0	OK		
PLAINANI_LP_SLOW	PLAINANI_LP_SLOW@BACKGRND	BACKGRND	label	0x000043D1	OK		
J2	J2@BACKGRND	BACKGRND	label	0x00004406	OK		
FWL1	FWL1@BACKGRND	BACKGRND	label	0x0000440B	OK		
PLAINANI_PROC	PLAINANI_PROC@BACKGRND	BACKGRND	label	0x00004412	OK		
PLAINANI_LP	PLAINANI_LP@BACKGRND	BACKGRND	label	0x00004413	OK		
LOAD_SINGLE_SECTION	LOAD_SINGLE_SECTION		code	0x0000441D	OK		
LS_L12	LS_L12@BACKGRND	BACKGRND	label	0x0000442C	OK		
LS_ACTIVATE_X	LS_ACTIVATE_X@BACKGRND	BACKGRND	label	0x00004445	OK		
PLANE_FWL	PLANE_FWL@BACKGRND	BACKGRND	label	0x00004465	OK		
J87	J87@BACKGRND	BACKGRND	label	0x0000449B	OK		
J765	J765@BACKGRND	BACKGRND	label	0x000044A9	OK		
TRAIN_FWL	TRAIN_FWL@BACKGRND	BACKGRND	label	0x000044A9	OK		
TRAINX	TRAINX@BACKGRND	BACKGRND	label	0x000044C4	OK		
LS_L12O	LS_L12O@BACKGRND	BACKGRND	label	0x000044DE	OK		
LS_ACTIVATE_XO	LS_ACTIVATE_XO@BACKGRND	BACKGRND	label	0x00004505	OK		
ROUTINE_TABI	ROUTINE_TABI@BACKGRND	BACKGRND	data	0x00004511	OK		
INITIALIZATION_MOTION_CHECK	INITIALIZATION_MOTION_CHECK		code	0x00004541	OK		
JAJA66	JAJA66@MOTION	MOTION	label	0x0000456A	OK		
JAJA887	JAJA887@MOTION	MOTION	label	0x0000456B	OK		
SAFETY_ERROR_CHK	SAFETY_ERROR_CHK@MOTION	MOTION	label	0x00004571	OK		
NO_ERRORMIL	NO_ERRORMIL@MOTION	MOTION	label	0x00004585	OK		
NO_UP_LIM_YET	NO_UP_LIM_YET@MOTION	MOTION	label	0x000045AE	OK		
NO_UP_SAFETY_ERROR	NO_UP_SAFETY_ERROR@MOTION	MOTION	label	0x000045B6	OK		
GOT_ALL_UPPERS	GOT_ALL_UPPERS@MOTION	MOTION	label	0x000045B8	OK		
NO_LO_LIM_YET	NO_LO_LIM_YET@MOTION	MOTION	label	0x000045E5	OK		
NO_LO_SAFETY_ERROR	NO_LO_SAFETY_ERROR@MOTION	MOTION	label	0x000045ED	OK		
