address	comment
0x0000643A	SETDP
0x0000643B	CMOS_WP_OFF
0x00006440	LS
0x00006442	LS
0x00006445	RS
0x00006446	LDL
0x00006449	RS
0x00006453	CMOS_WP_ON
0x00006456	CMOS_WP_ON
0x00006458	LDP @CPU_WS
0x0000645B	SETDP
0x0000645D	INC
0x0000645F	INC
0x00006461	DEC
0x00006463	DEC
0x0000646A	RS
0x0000646B	RS
0x00006478	LDL
0x0000647A	LDL
0x00006491	CLRI
0x00006495	LINE
0x00006496	LINE
0x00006497	LINE
0x00006498	LINE
0x00006499	LINE
0x0000649A	LINE
0x0000649B	LINE
0x0000649C	LINE
0x0000649D	LINE
0x0000649E	LINE
0x0000649F	LINE
0x000064A0	LINE
0x000064A1	LINE
0x000064A2	LINE
0x000064A3	LINE
0x000064A4	LINE
0x000064A5	LINE
0x000064A6	LINE
0x000064A7	LINE
0x000064A8	LINE
0x000064A9	LINE
0x000064AA	LINE
0x000064AB	LINE
0x000064AC	LINE
0x000064AD	LINE
0x000064AE	LINE
0x000064AF	LINE
0x000064B0	LINE
0x000064B1	LINE
0x000064B2	LINE
0x000064B3	LINE
0x000064B4	LINE
0x000064B5	LINE
0x000064B6	LINE
0x000064B7	LINE
0x000064B8	LINE
0x000064B9	LINE
0x000064BA	LINE
0x000064BB	LINE
0x000064BC	LINE
0x000064BD	LINE
0x000064BE	LINE
0x000064BF	LINE
0x000064C0	LINE
0x000064C1	LINE
0x000064C2	LINE
0x000064C3	LINE
0x000064C4	LINE
0x000064C5	LINE
0x000064C6	LINE
0x000064C7	LINE
0x000064C8	LINE
0x000064C9	LINE
0x000064CA	LINE
0x000064CB	LINE
0x000064CC	LINE
0x000064CD	LINE
0x000064CE	LINE
0x000064CF	LINE
0x000064D0	LINE
0x000064D1	LINE
0x000064D2	LINE
0x000064D3	LINE
0x000064D4	LINE
0x000064D5	LINE
0x000064D6	LINE
0x000064D7	LINE
0x000064D8	LINE
0x000064D9	LINE
0x000064DA	LINE
0x000064DB	LINE
0x000064DC	LINE
0x000064E0	TEXTIT
0x000064E1	TEXTIT
0x000064E2	TEXTIT
0x000064E3	TEXTIT
0x000064E4	TEXTIT
0x000064E5	TEXTIT
0x000064E6	TEXTIT
0x000064E7	TEXTIT
0x000064E8	TEXTIT
0x000064E9	TEXTIT
0x000064EA	TEXTIT
0x000064EB	TEXTIT
0x000064EC	LDL
0x000064EE	LDL
0x000064F3	INC
0x000064F5	INC
0x000064F7	DEC
0x000064F9	DEC
0x00006500	RS
0x00006501	RS
0x0000650B	LDL
0x0000650E	INC
0x00006510	INC
0x00006512	DEC
0x00006514	DEC
0x0000651B	RS
0x0000651C	RS
0x00006527	LDL
0x0000652C	LCALL
0x0000652D	LCALL
0x0000652E	LCALL
0x0000652F	LCALL
0x00006574	LDL
0x00006580	LCALL
0x00006581	LCALL
0x00006582	LCALL
0x00006583	LCALL
0x000065D1	CLRI
0x000065DD	INC
0x000066C0	INC
0x000066C6	DEC
0x000066D5	RS
0x000066D7	INC
0x000066DD	CLRI
0x000066E2	RS
0x000066E8	PUSHFL
0x000066E9	PUSHFL
0x000066EA	PUSHFL
0x000066EB	PUSHFL
0x000066EC	LDPI
0x000066F5	POPFL
0x000066F6	POPFL
0x000066F7	POPFL
0x000066F8	POPFL
0x00006706	PUSHFL
0x00006707	PUSHFL
0x00006708	PUSHFL
0x00006709	PUSHFL
0x0000670E	PUSHFL
0x0000670F	PUSHFL
0x00006710	PUSHFL
0x00006711	PUSHFL
0x00006716	PUSHFL
0x00006717	PUSHFL
0x00006718	PUSHFL
0x00006719	PUSHFL
0x0000671E	PUSHFL
0x0000671F	PUSHFL
0x00006720	PUSHFL
0x00006721	PUSHFL
0x0000672E	POPFL
0x0000672F	POPFL
0x00006730	POPFL
0x00006731	POPFL
0x00006734	PUSHFL
0x00006735	PUSHFL
0x00006736	PUSHFL
0x00006737	PUSHFL
0x0000673B	PUSHFL
0x0000673C	PUSHFL
0x0000673D	PUSHFL
0x0000673E	PUSHFL
0x00006756	CLRF
0x0000675E	POPFL
0x0000675F	POPFL
0x00006760	POPFL
0x00006761	POPFL
0x00006765	PUSHFL
0x00006766	PUSHFL
0x00006767	PUSHFL
0x00006768	PUSHFL
0x0000676C	PUSHFL
0x0000676D	PUSHFL
0x0000676E	PUSHFL
0x0000676F	PUSHFL
0x00006780	CLRI
0x00006791	INCM
0x00006792	INCM
0x00006793	INCM
0x000067A2	DECM
0x000067A3	DECM
0x000067A4	DECM
0x000067A9	LDL
0x000067B9	ORM
0x000067BA	ORM
0x000067BB	ORM
0x000067C4	LDL
0x000067D4	SLEEP
0x000067D5	SLEEP
0x000067D9	DIE
0x000067E4	CLRF
0x000067EE	LDP @_VECTORA
0x000067F1	SETDP
0x000067FD	LDPI
0x0000680A	SETC
0x0000680C	CLRC
0x0000680F	PUSHFL
0x00006810	PUSHFL
0x00006818	PUSHFL
0x00006819	PUSHFL
0x0000681F	LDPI
0x00006841	CLRC
0x00006843	SETC
0x00006849	POPFL
0x0000684A	POPFL
0x0000693C	CLRC
0x00006941	SETC
0x0000696D	LDP @_CAMERARAD+X
0x0000696F	SETDP
0x00006998	CLRC
0x000069EA	SETC
0x00006A0C	READADJ
0x00006A0D	READADJ
0x00006A14	LDL
0x00006A17	SLEEP
0x00006A18	SLEEP
0x00006A1C	SLEEP
0x00006A1D	SLEEP
0x00006A25	CREATE
0x00006A26	CREATE
0x00006A27	CREATE
0x00006A29	DIE
0x00006A2A	LDL
0x00006A31	SLEEP
0x00006A32	SLEEP
0x00006A42	SONDFX
0x00006A43	SONDFX
0x00006A44	SLEEP
0x00006A45	SLEEP
0x00006A47	DIE
0x00006A48	READADJ
0x00006A49	READADJ
0x00006A4C	SLEEP
0x00006A4D	SLEEP
0x00006A51	SLEEP
0x00006A52	SLEEP
0x00006A5A	CREATE
0x00006A5B	CREATE
0x00006A5C	CREATE
0x00006A5E	DIE
0x00006A67	SLEEP
0x00006A68	SLEEP
0x00006A6A	DIE
0x00006A73	LS
0x00006A8F	CLRC
0x00006AB6	CREATEC
0x00006AB7	CREATEC
0x00006AB8	CREATEC
0x0000704C	CLRC
0x00007059	CLRI
0x00007061	CLRF
0x00007075	CLRC
0x00007078	ERRON
0x00007079	ERRON
0x0000707A	ERRON
0x0000707B	ERRON
0x0000707C	ERRON
0x0000707D	ERRON
0x0000707E	ERRON
0x0000707F	ERRON
0x00007080	SETC
0x0000708A	LDP @_CAMERAPOS
0x00007091	SETDP
0x000070EF	CLRC
0x000070F2	SETC
0x00007100	ERRON
0x00007101	ERRON
0x00007102	ERRON
0x00007103	ERRON
0x00007104	ERRON
0x00007105	ERRON
0x00007106	ERRON
0x00007107	ERRON
0x00007116	ERRON
0x00007117	ERRON
0x00007118	ERRON
0x00007119	ERRON
0x0000711A	ERRON
0x0000711B	ERRON
0x0000711C	ERRON
0x0000711D	ERRON
0x0000713C	RS
0x0000713F	RS
0x00007142	RS
0x00007145	RS
0x00007148	RS
0x00007153	ERRON
0x00007154	ERRON
0x00007155	ERRON
0x00007156	ERRON
0x00007157	ERRON
0x00007158	ERRON
0x00007159	ERRON
0x0000715A	ERRON
0x00007166	CLRI
0x00007197	ERRON
0x00007198	ERRON
0x00007199	ERRON
0x0000719A	ERRON
0x0000719B	ERRON
0x0000719C	ERRON
0x0000719D	ERRON
0x0000719E	ERRON
0x000071B4	CLRI
0x0000731D	ERRON
0x0000731E	ERRON
0x0000731F	ERRON
0x00007320	ERRON
0x00007321	ERRON
0x00007322	ERRON
0x00007323	ERRON
0x00007324	ERRON
0x0000733D	CLRC
0x000073E1	LONGROUT
0x000073E3	CLRI
0x000073E4	LDP @DIPSW
0x000073E8	SETDP
0x000073E9	RS
0x00007403	SETADJ
0x00007404	SETADJ
0x00007406	SETADJ
0x00007407	SETADJ
0x00007409	SETADJ
0x0000740A	SETADJ
0x0000740C	SETADJ
0x0000740D	SETADJ
0x00007410	SETADJ
0x00007411	SETADJ
0x00007414	SETADJ
0x00007415	SETADJ
0x00007418	SETADJ
0x00007419	SETADJ
0x0000741C	SETADJ
0x0000741D	SETADJ
0x00007420	SETADJ
0x00007421	SETADJ
0x00007424	SETADJ
0x00007425	SETADJ
0x00007427	SETADJ
0x00007428	SETADJ
0x0000742A	SETADJ
0x0000742B	SETADJ
0x0000742D	SETADJ
0x0000742E	SETADJ
0x00007430	SETADJ
0x00007431	SETADJ
0x00007434	LDL
0x0000747B	LDL
0x0000748D	READADJ
0x0000748E	READADJ
0x00007495	READAUD
0x00007496	READAUD
0x00007498	READAUD
0x00007499	READAUD
0x000074A6	READAUD
0x000074A7	READAUD
0x000074B0	READAUD
0x000074B1	READAUD
0x000074B3	READAUD
0x000074B4	READAUD
0x000074C0	ORM
0x000074C1	ORM
0x000074C2	ORM
0x000074C3	ORM
0x000074C4	ORM
0x000074C5	ORM
0x000074D4	ORM
0x000074D5	ORM
0x000074D6	ORM
0x000074D7	ORM
0x000074D8	ORM
0x000074D9	ORM
0x000074EE	ORM
0x000074EF	ORM
0x000074F0	ORM
0x000074F1	ORM
0x000074F2	ORM
0x000074F3	ORM
0x00007500	ORM
0x00007501	ORM
0x00007502	ORM
0x00007503	ORM
0x00007504	ORM
0x00007505	ORM
0x0000750F	ORM
0x00007510	ORM
0x00007511	ORM
0x00007512	ORM
0x00007513	ORM
0x00007514	ORM
0x0000751E	ORM
0x0000751F	ORM
0x00007520	ORM
0x00007521	ORM
0x00007522	ORM
0x00007523	ORM
0x00007536	LDL
0x0000753B	CLRI
0x0000753F	READAUD
0x00007540	READAUD
0x0000754E	READAUD
0x0000754F	READAUD
0x00007569	READAUD
0x0000756A	READAUD
0x00007587	ORM
0x00007588	ORM
0x00007589	ORM
0x0000758A	ORM
0x0000758B	ORM
0x0000758C	ORM
0x0000758F	CLRI
0x000075A6	CLRI
0x000075C1	DEC
0x000075C7	READADJ
0x000075C8	READADJ
0x000075CC	LDL
0x000075D3	LDL
0x000075DB	READADJ
0x000075DC	READADJ
0x000075E0	READAUD
0x000075E1	READAUD
0x000075E3	READAUD
0x000075E4	READAUD
0x000075EF	ORM
0x000075F0	ORM
0x000075F1	ORM
0x000075F2	ORM
0x000075F3	ORM
0x000075F4	ORM
0x00007602	ORM
0x00007603	ORM
0x00007604	ORM
0x00007605	ORM
0x00007606	ORM
0x00007607	ORM
0x00007615	ORM
0x00007616	ORM
0x00007617	ORM
0x00007618	ORM
0x00007619	ORM
0x0000761A	ORM
0x0000761C	LDP @COUNTER_IDX
0x0000761E	INC
0x00007620	SETDP
0x00007623	LDP @COUNTER_IDX
0x00007624	CLRI
0x00007626	LDP @COUNTER_MODE
0x00007629	CLRI
0x0000762B	LDP @CMOS_WP_WORD_SHADOW
0x0000762E	LDP @COIN_COUNTER1
0x00007630	DEC
0x00007634	LDP @COIN_COUNTER2
0x00007636	DEC
0x0000763A	DINT
0x0000763B	DINT
0x0000763C	DINT
0x0000763D	DINT
0x0000763E	DINT
0x0000763F	DINT
0x00007640	LDP @CMOS_WP_WORD
0x00007642	LDP @CMOS_WP_WORD_SHADOW
0x00007644	EINT
0x00007645	SETDP
0x00007649	DINT
0x0000764A	DINT
0x0000764B	DINT
0x0000764C	DINT
0x0000764D	DINT
0x0000764E	DINT
0x0000764F	LDP @CMOS_WP_WORD_SHADOW
0x00007653	LDP @CMOS_WP_WORD
0x00007655	EINT
0x00007656	SETDP
0x00007662	ORM
0x00007663	ORM
0x00007664	ORM
0x00007665	ORM
0x00007666	ORM
0x00007667	ORM
0x0000766D	CLRI
0x00007686	INC
0x00007687	LS
0x0000768B	LS
0x0000768C	RS
0x00007694	CLRI
0x000076BC	CLRI
0x000076D5	INC
0x000076E7	INC
0x000076F6	CLRI
0x00007702	CLRI
0x0000771D	LS
0x0000771F	RS
0x00007721	RS
0x00007726	LS
0x0000772A	RS
0x0000772C	LS
0x0000772D	RS
0x00007731	RS
0x00007734	RS
0x00007737	LS
0x00007751	CLRI
0x0000776A	LS
0x0000776B	LS
0x00007778	RS
0x0000777A	RS
0x0000777C	RS
0x00007780	RS
0x0000778E	CLRI
0x00007793	CLRI
0x000077CA	LDL
0x00007992	DEC
0x0000799B	CLRI
0x0000799D	CLRF
0x000079A5	LDL
0x000079B1	LDL
0x000079BD	LDL
0x000079C9	LDL
0x000079D6	LDL
0x000079E2	LDL
0x000079EE	LDL
0x000079FA	LDL
0x00007A1F	LDL
0x00007A2B	LDL
0x00007A43	LDL
0x00007A51	CLRI
0x00007A52	CLRI
0x00007A55	CLRI
0x00007A66	LS
0x00007A6A	RS
0x00007A85	RS
0x00007A8C	CLRI
0x00007A8F	CLRI
0x00007AAA	LS
0x00007AAF	LS
0x00007AB3	LS
0x00007ABA	LS
0x00007ACF	RS
0x00007AEA	INC
0x00007B00	CLRI
0x00007B03	CLRI
0x00007B1C	CLRI
0x00007B1F	CLRI
0x00007B28	CLRI
0x00007B2B	CLRI
0x00007B3A	CLRI
0x00007F40	LDP @DIPRAM
0x00007F47	LS
0x00007F48	LDP @COMMDP
0x00007F4B	LS
0x00007F51	LDP @DIPRAM
0x00007F58	LDP @COMMINTM
0x00007F5A	LDP @COMMINTM
0x00007F5C	SETDP
0x00007F63	DINT
0x00007F64	DINT
0x00007F65	DINT
0x00007F66	DINT
0x00007F67	DINT
0x00007F68	DINT
0x00007F6C	RS
0x00007F70	LS
0x00007F77	LS
0x00007F7D	CLRI
0x00007F91	LS
0x00007F96	CLRI
0x00007F97	LDP @COMMPAL
0x00007F9A	SETDP
0x00007FA8	SETDP
0x00007FB8	LS
0x00007FC2	RS
0x00007FD3	LS
0x00007FD9	RS
0x00007FDD	LS
0x00007FDF	DINT
0x00007FE0	DINT
0x00007FE1	DINT
0x00007FE2	DINT
0x00007FE3	DINT
0x00007FE4	DINT
0x00007FE6	RS
0x00007FEA	LS
0x00007FED	LS
0x00007FF0	RS
0x00007FFC	LS
0x00008001	LS
0x00008006	LS
0x0000800B	LS
0x0000800F	DEC
0x00008015	LS
0x0000801C	LS
0x00008028	RS
0x0000802A	LS
0x0000802E	LS
0x0000802F	RS
0x00008031	LS
0x00008036	LS
0x00008039	CML1XX
0x0000803C	RS
0x00008041	LS
0x00008043	LDP COMM_IO
0x00008045	LS
0x00008054	LS
0x00008063	LS
0x00008064	LS
0x00008065	LS
0x00008066	RS
0x00008067	RS
0x00008068	RS
0x00008069	RS
0x00008074	DEC
0x00008075	SETDP
0x00008077	LDP @COMM_IO
0x00008078	CLRI
0x0000809B	RS
0x0000809E	RS
0x000080A1	RS
0x000080A4	LDP @COMM_MASTER_TRANSES
0x000080A5	INCM
0x000080A6	INCM
0x000080A7	INCM
0x000080A9	LS
0x000080AC	LS
0x000080AE	SETDP
0x000080B1	EINT
0x000080C1	LDP @COMM_MASTER_TRANSES
0x000080C2	INCM
0x000080C3	INCM
0x000080C4	INCM
0x000080C5	SETDP
0x000080CD	LDP @DIPRAM
0x000080D9	LDP @CPU_WS
0x000080DE	LDP @FIFO_CONTROL
0x000080F2	LDP @CPU_WS
0x000080FA	SETDP
0x000080FE	LS
0x00008112	LS
0x00008119	LS
0x00008123	DINT
0x00008124	DINT
0x00008125	DINT
0x00008126	DINT
0x00008127	DINT
0x00008128	DINT
0x0000812A	LS
0x0000812D	LS
0x0000812F	LDP @COMM_IO
0x0000813E	LS
0x0000814D	LS
0x0000814E	LS
0x0000814F	LS
0x00008150	RS
0x00008151	RS
0x00008152	RS
0x00008153	RS
0x0000815A	DEC
0x0000815D	SETDP
0x0000815F	LDP @COMM_IO
0x00008160	CLRI
0x00008183	RS
0x00008186	RS
0x00008189	RS
0x0000818C	SETDP
0x0000818E	LS
0x00008191	CML1S
0x00008194	RS
0x00008198	LS
0x0000819A	SETDP
0x000081A2	RS
0x000081AE	LS
0x000081B3	LS
0x000081B8	LS
0x000081BD	LS
0x000081C1	DEC
0x000081C7	LS
0x000081CE	LS
0x000081DA	RS
0x000081DC	LS
0x000081E0	LS
0x000081E1	RS
0x000081E3	LS
0x000081E8	CML1WT
0x000081EB	RS
0x000081EE	LDP @COMM_SLAVE_TRANSES
0x000081EF	INCM
0x000081F0	INCM
0x000081F1	INCM
0x000081F2	SETDP
0x000081F4	LS
0x000081F7	LS
0x000081FB	EINT
0x0000820A	LDP @COMM_SLAVE_ERROR_CNT
0x0000820B	INCM
0x0000820C	INCM
0x0000820D	INCM
0x0000820E	SETDP
0x0000821A	STPF
0x0000821B	CLRF
0x00008224	LDP @_CAMERAPOS+X
0x0000822E	SETDP
0x0000823D	RS
0x00008253	STPF
0x00008254	STPF
0x0000826A	LDP @_CAMERARAD
0x0000826C	SETDP
0x00008270	SETDP
0x00008272	LDP @_CAMERARAD
0x00008274	SETDP
0x00008297	LDP @FIFO_ADDR
0x00008298	LS
0x000082A2	LDP @FIFO_STATUS
0x000082A6	SETDP
0x000082D0	II33
0x000082EB	RS
0x000082EF	LS
0x000082F5	RS
0x000082F9	LS
0x000082FE	LDP @FIFO_INC
0x00008303	SETDP
0x0000831D	LDP @FIFO_INC
0x00008322	SETDP
0x0000832C	LDP @FIFO_STATUS
0x00008330	SETDP
0x0000834B	LDP @FIFO_INC
0x0000834E	SETDP
0x000083D8	LDP @HIGHVAL
0x000083E2	LDP @MATRIXAI
0x000083E6	LDP @SCRNHXI
0x000083EB	LDP @SCRNHYI
0x000083EE	DEC
0x000083F2	LDP @HIGHVAL
0x000083FC	LDP @MATRIXAI
0x00008400	LDP @SCRNHXI
0x00008405	LDP @SCRNHYI
0x0000840D	LDP @HIGHIVAL
0x00008411	LDP @LOIVAL
0x0000841C	LDP @CAMERAMATRIXI
0x0000841F	LDP @_MATRIXA
0x00008423	LDP @_CAMERAMATRIX
0x00008426	SETDP
0x00008427	LDP @INFVAL
0x0000842A	LDP @INFPROJ
0x00008435	LDP @FIFO_ADDR
0x00008436	LS
0x0000843D	LDP @FIFO_STATUS
0x00008442	SETDP
0x0000845D	LDIL
0x0000845E	LDIL
0x0000845F	LDIL
0x00008461	LDP @FIFO_INC
0x00008464	SETDP
0x0000859B	CREATEC
0x0000859C	CREATEC
0x0000859D	CREATEC
0x00008658	SLEEP
0x00008659	SLEEP
0x00008660	DIE
0x000086B3	CREATEC
0x000086B4	CREATEC
0x000086B5	CREATEC
0x000086F5	CREATEC
0x000086F6	CREATEC
0x000086F7	CREATEC
0x00008718	SETC
0x0000871A	CLRC
0x00008E7A	LDP @DMA_SETUP
0x00008E7F	SETDP
0x00008E85	LDP @DMA_SETUP
0x00008E8A	SETDP
0x00008E8F	LDP @DMA_SETUP
0x00008E93	SETDP
0x00008E9E	RS
0x00008EC4	LDP @COMMINTM
0x00008EC6	SETDP
0x00008EC8	LDP @CPU_WS
0x00008ED0	LDP @CPU_WS
0x00008EEB	PUSHFL
0x00008EEC	PUSHFL
0x00008EF5	POPFL
0x00008EF6	POPFL
0x00008F35	SETC
0x00008F39	CLRC
0x00008F42	SETC
0x00008F45	CLRC
0x00009032	CLRI
0x00009034	SETC
0x00009037	CLRC
0x0000904A	STPI
0x00009052	INCM
0x00009053	INCM
0x00009054	INCM
0x00009055	SETC
0x00009058	CLRC
0x0000905F	DEC
0x00009064	SLEEP
0x00009065	SLEEP
0x00009067	SLEEP
0x00009068	SLEEP
0x0000909E	PUSHFL
0x0000909F	PUSHFL
0x000090A6	POPFL
0x000090A7	POPFL
0x000090B3	FLOATP
0x00009107	INC
0x0000911A	CLRI
0x00009121	CREATE
0x00009122	CREATE
0x00009123	CREATE
0x0000914D	CLRI
0x00009151	LS
0x0000915D	LDP @SYSCNTLR
0x00009163	SETDP
0x00009166	LDP @SOUND
0x00009169	STPI
0x00009190	CLRI
0x000091A1	CLRI
0x000091A7	RS
0x000091E0	SETC
0x000091E7	CLRC
0x000091EC	SOND1
0x000091ED	SOND1
0x000091F1	SOND1
0x000091F2	SOND1
0x000091F3	SETC
0x000091F5	CLRC
0x000091F8	LS
0x000091FE	CLRI
0x00009204	LS
0x00009205	RS
0x00009212	RS
0x00009226	RS
0x0000922E	CLRI
0x00009239	LDP @IN_RESET_MODE
0x0000923B	SETDP
0x00009240	LDL
0x00009241	PUSHM
0x00009242	PUSHM
0x00009243	DINT
0x00009244	DINT
0x00009245	DINT
0x00009246	DINT
0x00009247	DINT
0x00009248	DINT
0x00009249	LDP @SOUND
0x0000924B	RS
0x00009268	SETDP
0x0000926B	POPM
0x0000926C	POPM
0x0000926F	DINT
0x00009270	DINT
0x00009271	DINT
0x00009272	DINT
0x00009273	DINT
0x00009274	DINT
0x00009275	LDP @RESET_TIMER
0x00009277	INC
0x00009279	SETDP
0x00009280	LDP @SYSCNTLR
0x00009283	LDP @SOUND
0x00009286	STPI
0x0000929D	LDP @SYSCNTLR
0x0000929F	SETDP
0x000092A1	LDP @SOUND
0x000092A4	STPI
0x000092BB	LDL
0x000092BC	LDP @SOUND
0x000092CA	CLRI
0x000092CB	LDP @IN_RESET_MODE
0x000092CD	SETDP
0x000092CE	READADJ
0x000092CF	READADJ
0x000092D2	SETDP
0x000092D5	LDP @RESET_TIMER
0x000092D9	SETDP
0x000092DB	LDP @IN_RESET_MODE
0x000092DD	SETDP
0x000092E6	DEC
0x000092EA	DEC
0x000092F9	INC
0x000092FC	RS
0x00009301	CLRI
0x00009309	CLRI
0x0000930A	LDIL
0x0000930B	LDIL
0x0000930C	LDIL
0x00009323	LS
0x00009325	LS
0x0000932D	LDP @_CAMERARAD
0x0000932E	CLRF
0x00009339	SETDP
0x00009341	READADJ
0x00009342	READADJ
0x00009345	CLRF
0x00009348	CLRI
0x0000934C	CREATE
0x0000934D	CREATE
0x0000934E	CREATE
0x00009352	CLRI
0x00009353	LDP @SWITCH3
0x00009356	SETDP
0x00009367	SLEEP
0x00009368	SLEEP
0x00009379	CREATE
0x0000937A	CREATE
0x0000937B	CREATE
0x00009384	CREATE
0x00009385	CREATE
0x00009386	CREATE
0x00009387	CREATE
0x00009388	CREATE
0x00009389	CREATE
0x0000938E	CLRI
0x00009392	CREATE
0x00009393	CREATE
0x00009394	CREATE
0x00009396	CREATE
0x00009397	CREATE
0x00009398	CREATE
0x0000939D	LDL
0x000093A1	CREATE
0x000093A2	CREATE
0x000093A3	CREATE
0x000093A4	CREATE
0x000093A5	CREATE
0x000093A6	CREATE
0x000093A8	CLRI
0x000093AC	CREATE
0x000093AD	CREATE
0x000093AE	CREATE
0x000093B4	CREATE
0x000093B5	CREATE
0x000093B6	CREATE
0x000093B7	CREATE
0x000093B8	CREATE
0x000093B9	CREATE
0x000093BD	CREATE
0x000093BE	CREATE
0x000093BF	CREATE
0x000093C6	LDL
0x000093CE	CREATE
0x000093CF	CREATE
0x000093D0	CREATE
0x000093D9	CLRI
0x00009506	LDL
0x00009508	LDL
0x0000950A	LDL
0x0000950C	LDL
0x0000950E	LDL
0x00009510	LDL
0x00009512	LDL
0x00009514	LDL
0x00009516	LDL
0x00009518	LDL
0x0000951A	LDL
0x0000951C	LDL
0x0000951E	LDL
0x00009520	LDL
0x00009522	LDL
0x00009524	LDL
0x00009526	LDL
0x00009528	LDL
0x0000952A	LDL
0x00009558	LS
0x00009559	RS
0x00009563	LS
0x00009564	RS
0x000095D0	CLRF
0x000095E3	CLRF
0x00009602	CLRF
0x0000961D	CLRF
0x00009665	CLRF
0x00009962	READAUD
0x00009963	READAUD
0x00009967	SETADJ
0x00009968	SETADJ
0x0000996B	LDP @CPU_WS
0x00009971	LDP @CPU_WS
0x00009977	LDP @CMOS_WP_WORD_SHADOW
0x0000997A	LDP @CMOS_WP_WORD
0x0000997F	LDP @CMOS_WP_WORD_SHADOW
0x00009982	LDP @CMOS_WP_WORD
0x00009987	READAUD
0x00009988	READAUD
0x0000998E	SETAUD
0x0000998F	SETAUD
0x00009990	READAUD
0x00009991	READAUD
0x00009997	SETAUD
0x00009998	SETAUD
0x0000999B	CLRC
0x000099A4	CLRI
0x000099B4	CLRI
0x000099B5	LDL
0x000099C2	NORST
0x000099D5	CLRI
0x000099D6	LDL
0x000099DC	INC
0x000099E0	LDL
0x000099EB	SETAUD
0x000099EC	SETAUD
0x000099F8	CLRI
0x000099F9	CLRI
0x000099FD	INC
0x00009A05	LS
0x00009A0D	LS
0x00009A14	LS
0x00009A1F	LS
0x00009A25	CMOS_ON
0x00009A28	RS
0x00009A29	LS
0x00009A2B	RS
0x00009A2D	LS
0x00009A2F	RS
0x00009A31	LS
0x00009A33	RS
0x00009A35	CMOS_OFF
0x00009A3B	CMOS_ON
0x00009A3C	CMOS_WP_OFF
0x00009A3F	LS
0x00009A41	LS
0x00009A43	LS
0x00009A45	CMOS_WP_ON
0x00009A46	CMOS_OFF
0x00009A4C	CMOS_ON
0x00009A4F	RS
0x00009A51	RS
0x00009A52	LS
0x00009A55	RS
0x00009A56	LS
0x00009A59	RS
0x00009A5A	LS
0x00009A5C	CMOS_OFF
0x00009A63	LS
0x00009A64	CMOS_ON
0x00009A65	CMOS_WP_OFF
0x00009A69	RS
0x00009A6A	LS
0x00009A6D	RS
0x00009A6E	LS
0x00009A70	RS
0x00009A71	LS
0x00009A73	CMOS_WP_ON
0x00009A74	CMOS_OFF
0x00009AC4	CLRI
0x00009AC6	CLRI
0x00009AC8	LDL
0x00009ACE	INC
0x00009AD0	INC
0x00009AD4	CLRI
0x00009AD6	CLRI
0x00009AD8	LDL
0x00009AF6	INC
0x00009AF8	INC
0x00009B0F	RS
0x00009B11	RS
0x00009B13	RS
0x00009B1F	CMOS_ON
0x00009B20	CMOS_WP_OFF
0x00009B22	LS
0x00009B24	LS
0x00009B26	LS
0x00009B28	LS
0x00009B2A	CMOS_WP_ON
0x00009B2B	CMOS_OFF
0x00009B33	CMOS_ON
0x00009B34	CMOS_WP_OFF
0x00009B36	RS
0x00009B38	RS
0x00009B3A	RS
0x00009B3C	RS
0x00009B3E	CMOS_WP_ON
0x00009B3F	CMOS_OFF
0x00009B45	CLRI
0x00009B48	CLRI
0x00009B4C	INC
0x00009B60	DEC
0x00009D13	SLEEP
0x00009D14	SLEEP
0x00009D1A	SLEEP
0x00009D1B	SLEEP
0x00009D1D	CLRI
0x00009D1F	DIE
0x00009D24	SLEEP
0x00009D25	SLEEP
0x00009D29	DIE
0x00009D2C	READAUD
0x00009D2D	READAUD
0x00009D3B	ORM
0x00009D3C	ORM
0x00009D3D	ORM
0x00009D3E	ORM
0x00009D3F	ORM
0x00009D40	ORM
0x00009D4A	LDL
0x00009D50	ORM
0x00009D51	ORM
0x00009D52	ORM
0x00009D53	ORM
0x00009D54	ORM
0x00009D55	ORM
0x00009D57	LDL
0x00009D5D	ORM
0x00009D5E	ORM
0x00009D5F	ORM
0x00009D60	ORM
0x00009D61	ORM
0x00009D62	ORM
0x00009D64	LDL
0x00009D6A	ORM
0x00009D6B	ORM
0x00009D6C	ORM
0x00009D6D	ORM
0x00009D6E	ORM
0x00009D6F	ORM
0x00009D70	LDL
0x00009D79	LDL
0x00009D80	LDL
0x00009D91	LDL
0x00009D97	READAUD
0x00009D98	READAUD
0x00009D9B	LDL
0x00009DA2	LDL
0x00009DA8	LDL
0x00009DB8	ORM
0x00009DB9	ORM
0x00009DBA	ORM
0x00009DBB	LDL
0x00009DCA	SOND1
0x00009DCB	SOND1
0x00009DD3	SOND1
0x00009DD4	SOND1
0x00009DD5	READAUD
0x00009DD6	READAUD
0x00009DE7	ORM
0x00009DE8	ORM
0x00009DE9	ORM
0x00009DEA	ORM
0x00009DEB	ORM
0x00009DEC	ORM
0x00009DED	LDL
0x00009DF7	LDL
0x00009E23	DEC
0x00009E26	INC
0x00009E2E	DEC
0x00009E31	INC
0x00009E4D	LDL
0x00009E4E	LDL
0x00009E5D	LDL
0x00009E5F	CLRI
0x00009E67	LDL
0x00009E6C	CLRI
0x00009E6D	LDL
0x00009E8C	CLRI
